probe	01008T_E	01009_E	01012T_E	01013T_E	01015T_E	01016T_E	01017T_E	01018T_E	01019T_E	01020T_E	01022T_E	01025_E	01027_E	01028T_E	01029T_E	01030T_E	01031T_E	01032T_E	01033T_E	01034T_E	01035_E	01037_E	01040_E	01041_E	01044_E	01046_E	01048_E	1010-1	1012-1	1017-1	1022-1	1024-1	1031-1	1033	1034-2	1036-1	1047-1	1053-1	1056-4_DK	1058-2	1060-1	1065-1	1066-1	1073-1	1077-1	1078-1	1083-1	1086-1	1093-1	1105-1	1117-1	1131-1	1134-1	1145-1	1146-1	1158-1	1164-1	1182-1	1189-1	1191-1	1195	1206-1	1209-1	1210-1	1211-1	1211-2	1224-1	1238-1	1250-1	1252-1	1255-1	1257-1	1259-1	1264-1	1280-1	1282-1	1290-1	1293-1	1303-1	1325_S	1327-1	1330-1	1334-4	1335-1	1336-1	1337-1	1342-1	1345-2	1346-1	1349-1	1352-1	1354-1	1366-1	1367-1	1375-1	1379	1379-1	1390-1	1408-1	1412	1413	1415-1	1425-1_DK	1430-1	1434-1	1442	843-1	845-1	848	855-1	856-2	861-1	865-1	867	867_UK	876-1	879	880-1	881-1	886-1	8908_S	898-1	908	910	916-1	924-1	925-7	926-1	927-1	930-1	938-1	941-4	942-1	943	944-1	962-1	965	967-3	970-1	972-1	992-1	997-1	998-1	102_F	105_F	107_F	112_F	113_F	169_F	171_F	193_F	194_F	735-1_DK	1082-1_DK	112-10	129_UK	132_UK	140-16	154-5	167_UK	168_UK	177-1	187_UK	19134_S	19292_S	195	19700_S	19783_S	19992_S	20421_S	20577_S	20724_S	20750_S	20803_S	20975_S
SEQ177	1.8208305	3.836390875	2.7410094	1.880719875	0.675638403	1.652127575	0.955709175	0.7404401	1.073814575	0.70911737	0.035261647	-0.442889115	2.5917179	0.500964148	2.1724769	2.689472475	1.995867375	1.121335175	1.4739342	0.97758819	2.696377975	1.759367575	2.0005361	0.317671105	0.508552755	0.073058211	1.4343785	1.656236025	1.5635913	1.34947395	1.975488475	0.73875196	0.649052713	0.212189865	0.925298518	1.67596595	1.852510925	2.0532074	0.774517388	1.6546849	1.839831238	2.167224675	1.2216099	2.3930921	1.229192875	0.54892151	1.90463045	2.391565325	2.610083875	2.276219125	0.554967763	1.77312285	1.6076313	1.263336275	2.948510075	1.6466679	0.633240093	0.639594348	2.18834415	0.842276475	2.29535635	1.726830225	1.766856475	3.145190325	2.533673925	-0.199453549	2.958156525	1.778969925	3.591272325	1.3433557	2.293476825	0.415048783	2.21304475	1.939649125	1.51231835	2.9344217	2.95514145	1.808190425	2.7650858	1.849175525	2.2471089	0.227319715	2.461609125	1.185443275	0.94723	2.3678295	1.501779625	1.002897205	3.2382015	1.4537569	3.1529589	3.57680575	3.446587925	2.83437395	1.7567827	2.677766425	1.99840755	1.4734502	3.910909025	1.84045785	3.028801675	2.68425515	2.367353175	1.405177025	3.142013175	1.910016275	2.80806195	2.18010415	-0.742933715	1.60627325	1.393168525	3.96714045	1.800011975	2.0612171	0.608075175	2.800370625	-0.193144754	2.1466684	1.109751025	0.473652575	0.501972258	3.95300955	3.24162125	-0.029355865	3.54155785	1.250451125	3.283782175	3.4106399	2.084687325	1.285058725	0.239548933	2.69935775	2.905207425	1.132200715	1.9856654	1.019879773	2.42714385	0.307574523	1.046176538	2.189535725	3.4558719	2.741486075	1.7955169	1.6179435	2.2573207	2.258374025	1.8947969	1.650621525	2.5944927	2.92560575	1.11449631	3.274556625	3.20592225	2.31828925	1.8101242	3.898391725	1.977715775	2.4802176	2.8717514	0.648915158	1.86650345	3.996850625	2.405472475	0.418859388	1.381682275	0.663427993	1.547624975	1.76762925	1.460181575	2.012113575	1.50135305	1.720528275	1.129098625	1.13574806	0.91784031
SEQ178	2.53977725	4.385231725	3.691809125	2.65746045	1.079389815	2.525685425	1.290354985	1.72008275	1.18530985	0.907156038	0.27173016	-0.8858957	2.626750375	0.710839535	2.47833515	3.320209075	2.32075295	1.32031505	2.004195575	1.584183625	3.02026925	2.328832125	2.2572254	1.095330338	1.01387305	0.039771862	0.3378729	2.21045365	1.977233125	0.803844698	2.7246368	0.714152968	0.586144798	0.154229123	1.640933325	2.6684871	1.63150655	2.47273375	1.569131825	2.071626725	2.1307807	1.92675135	1.38755765	2.7527454	2.833811425	0.352739783	2.263833625	2.9506697	3.664233075	2.428255375	0.259011462	2.775087825	1.7228355	1.6294744	4.09484805	2.366884775	0.45238493	0.809526965	2.809233675	0.7555647	2.657409025	2.278336825	2.273394925	4.1907431	2.6732314	0.2891033	3.352027625	2.134674575	4.18303225	1.744091975	2.927423075	0.544216333	2.562976	2.379151	1.872235775	3.5253662	3.8766875	2.8067603	3.104533025	1.6885351	2.577609375	-0.131489746	2.789842825	1.42531865	1.236362	2.44372365	1.4772295	1.63847345	3.796583425	2.0004608	3.942208425	4.24805305	3.251942975	3.6212039	2.512959975	3.4586922	1.77457	1.79080275	4.4654227	2.1483276	2.9596528	3.031579725	3.3128945	2.244919075	2.894146725	2.301661	3.67769	1.984761225	-0.599763633	2.5161826	1.635057675	4.7516171	1.704300125	3.0005262	0.821652414	4.18281925	0.043708413	2.11914725	0.851567995	1.210211175	0.95314585	4.69141325	3.739753475	0.426515215	3.736096725	1.560090575	3.982823625	3.963521225	2.808439025	1.661168925	0.514113115	3.11141665	3.4866488	1.5939942	2.339076675	1.8870812	2.80242715	0.921711988	0.075556968	2.8048704	3.025365675	3.093726075	1.63461015	2.1843739	2.831280725	2.47402175	2.86858645	1.992777175	3.222326275	3.2170087	1.403149475	3.701069675	3.897165675	2.603794775	1.530269375	3.99224885	2.11943415	2.00564445	3.077335375	1.182794	2.452129375	4.37301455	3.075518325	0.237255526	1.983123225	0.147516046	1.389097675	2.411939275	1.011504253	2.535789425	2.011323925	2.120208525	0.376383535	1.84145895	1.217396235
SEQ179	2.8903959	3.93108575	3.694889675	2.445790625	1.357079625	2.32911705	1.558168125	1.513192975	1.101877233	0.629262228	0.320937498	-0.98321468	3.048685725	-0.186810948	2.46054375	3.56560325	3.011803125	1.128075625	2.933693575	1.306612625	3.265402975	2.872668225	3.061109525	0.659756238	0.508296118	-0.041791228	2.582087975	2.3658205	1.880226925	1.57211775	3.25063035	0.96585032	1.1029647	0.557741033	1.90702245	2.5703631	2.01805775	1.7638779	0.96968698	2.3123939	1.686977518	2.682347175	2.04336275	3.30169745	2.9793096	-0.423077438	2.90008765	2.630307475	2.71516425	2.536500475	0.39289467	2.51962195	2.4585493	1.061733875	3.6342075	1.8817896	0.556066898	0.884402963	2.760186875	0.494842443	2.188548625	2.2272339	2.7530731	4.073995175	3.17639225	-0.829645103	3.917075975	3.098032875	3.55767085	1.698143075	2.394616	0.530602173	2.699028325	2.9691168	2.3369844	2.586693575	2.881535	3.083319425	3.21313875	2.981330675	3.3165277	0.553800668	2.263725025	1.684538575	1.2235828	3.28678695	1.344376	1.1885419	2.804563425	2.6812166	3.517893425	3.552226	3.57430895	2.570327975	2.09944945	3.50737535	2.368641975	2.53291245	3.6363161	2.323524975	3.241578175	3.41545445	3.60522265	3.45214645	3.848170925	2.937515	3.473748625	2.064295475	-0.111106491	1.51496895	2.51235455	3.8962417	1.5330888	3.522753175	0.63466072	3.483010325	0.400847325	2.735971	0.94257069	0.299972408	0.655828248	4.09986545	4.1002936	1.033295375	3.36247285	2.1085677	3.025612475	3.663586625	3.2842468	1.764803525	1.196833408	2.875310125	3.742220725	2.407180425	2.83754405	1.4911359	3.2341838	1.598989925	0.405723748	3.1535759	3.74538315	2.415697175	0.938291618	2.725505433	3.577549675	3.1112264	2.818632425	2.234358375	3.4791957	3.29894695	1.64311065	3.45232405	2.9920357	3.0464237	0.253784488	4.038745833	2.916377	3.271194625	3.86866895	1.862538475	3.0580527	4.7743374	3.586239925	0.43849662	1.347078375	-0.079427875	1.9567576	2.958151175	2.46163695	3.198683975	1.548019	2.57007735	1.3328766	1.9628554	1.573372325
SEQ18	0.646315425	-0.0564986	0.509409138	-0.402451783	0.9303161	0.532938875	0.120440489	-0.230317243	-0.330222945	0.015746678	0.514121153	1.1167178	0.232199872	-0.586435898	-0.408196898	-0.097742799	-0.366580008	-0.244466823	0.163180319	-0.38551459	-0.168978712	-0.161252999	-0.299973895	1.150159538	-0.30930795	0.1858439	0.048581986	0.09922112	-0.052959989	0.194670065	-0.205528859	0.346694871	-0.003135146	0.59226849	-0.0650442	0.179513509	0.627790435	0.270216803	0.706050173	-0.61868721	0.575581575	0.650723215	0.964324025	0.675111245	0.19579328	1.61902455	0.953412388	-0.188978599	0.526727523	0.016150088	0.822395948	0.622238485	-0.015406583	0.120861965	0.57528535	0.18842954	1.08853214	0.106547695	0.246749073	0.525143875	1.789480825	1.2017827	-0.42624821	0.339652803	0.199875408	1.1399446	-0.50783183	-0.002852907	-0.033003825	0.599283935	0.351501845	0.77244332	-0.32165458	-0.263330555	0.749921743	0.19379305	0.635745893	0.365810273	0.251693715	0.49982119	-0.324577063	1.4357846	0.217998875	0.043999891	-0.765590665	-0.641642205	0.675898338	0.589733513	-0.040454358	0.685502715	-0.152749717	0.136494561	0.193433621	0.69177194	0.12822037	-0.534935715	0.123187678	-0.070840145	-0.067801159	-0.417932048	-0.212867144	0.231286715	-0.25977757	-0.183282664	-0.21171574	-0.150078186	-0.028895455	0.16020915	0.597911065	0.11191038	0.17526361	0.086445795	0.52962456	0.052601298	1.299854	-0.10622447	1.23293745	0.37210478	0.651472858	-0.395090348	-0.620472898	0.164291095	-0.072581525	0.263362259	-0.08918922	-0.223365284	0.27705264	0.34263617	-0.140642249	0.217101818	-0.26471146	0.47447802	-0.087663207	2.38372905	0.531229278	0.475291485	-0.37305489	0.069871252	0.873527935	0.385162264	-0.03265949	0.513576948	0.648486493	-0.374851168	-0.46104525	-0.622302678	-0.081960456	-0.520809825	-0.310716783	-0.055534657	-0.574079068	-0.43429903	-0.217830409	-0.12775875	0.554080363	-0.114097625	-0.402762889	0.011049152	-0.071799078	0.81013589	0.645543865	0.21260899	0.09299574	-0.274862618	0.014226751	2.054478675	-0.271126	0.078575376	0.533760985	0.04819185	-0.041835903	0.482527845	0.161075646	-0.260310363	0.62726141
SEQ180	0.261333715	0.944580243	0.22841511	0.008099733	0.008928829	0.265505997	0.333248213	0.112860432	-0.081749749	0.191957583	-0.088109333	0.037338654	0.172221561	0.00160915	0.037840607	0.289287813	-0.201899629	0.030300109	0.049944473	0.358648853	0.161110228	-0.157458829	0.051601727	0.171012248	-0.126724206	-0.104088095	0.025427719	-0.057391968	0.66671747	0.591987888	0.52707227	0.824591245	0.756862838	0.092006455	0.05234127	0.5450295	0.036705929	0.412859053	0.099636189	0.199210308	0.310667063	0.371775583	0.190031555	0.341595363	0.653282713	-0.05267464	0.34686653	0.389918275	0.59477239	0.407936515	0.294684085	0.521132553	0.141411149	0.30996181	0.78687132	0.550833275	0.252043988	0.530587825	0.605990043	0.276826784	-0.157645013	0.637131165	0.256101305	0.609478318	0.66179403	0.468773245	0.14745559	0.112594051	0.755881525	0.11292412	0.34026614	0.17451279	-0.249237375	0.122889629	0.086721012	0.856284868	0.307546375	0.390413903	0.585257648	0.197415414	0.29350711	0.354058655	0.368763105	0.485958763	0.32593625	0.671479223	0.93455491	0.241174068	0.333368305	0.476243715	0.621640225	0.848356485	0.769252155	0.356188323	0.27648787	0.419870553	0.522292855	0.342870175	0.303420015	0.051407159	0.44646634	0.301613378	0.749231108	0.47270786	0.622804075	0.811006733	0.550331623	0.084044189	-0.015229042	0.020366191	0.43738432	0.642862973	0.416204865	1.073771438	-0.026897685	0.396790848	-0.076609399	0.394941685	-0.606363098	0.387374353	0.544407829	0.149177147	0.610758723	0.574321468	0.56393662	0.387263978	0.364857865	0.43673414	0.608251618	0.209768286	0.040962723	-0.019349584	0.55394821	0.095927891	0.53469092	0.45295127	0.194020701	-0.63924093	0.687518045	0.986873615	0.996168065	0.443616373	0.150710695	-0.044029633	0.462820208	0.230572728	-0.244647839	0.045891053	0.08564051	0.25369555	0.110050413	0.152025905	0.11001629	0.112740956	0.120850093	0.305191368	0.067442763	0.52801957	0.564870785	0.26959679	0.32749671	0.39361637	0.475556138	-0.095475011	-0.239894563	-0.146969346	0.505093218	1.4199992	-0.424298878	0.333152875	0.324015468	0.4340809	0.244663933	0.762272335	0.075050785
SEQ181	0.615417445	1.519270175	1.167390138	0.499772645	-0.185211515	0.951617825	0.225138825	0.781913585	1.241935525	1.212855175	0.547742615	0.688551148	1.234420875	0.900252493	1.15487051	2.2009799	1.24196135	1.142414275	1.018437758	0.82921975	1.516258975	1.38137575	0.676806967	0.938975375	0.409252858	-0.036404459	0.712699928	1.623572925	1.205548225	0.86466868	2.2686524	0.202111872	0.821465525	1.2641205	1.286407775	1.20824105	1.976805275	1.274701675	0.851847445	1.519692075	0.597796745	0.8770527	0.30325413	2.796886275	1.16102095	1.2785311	1.461386975	1.346323	2.497755425	1.271048325	0.53686556	1.636679575	0.255515848	1.10750115	2.87984565	1.028820525	0.735957235	-0.003977651	1.1973682	0.712816393	1.337375875	2.063627375	1.32540595	1.679096875	2.39496475	0.658317985	2.558582025	1.42752995	1.7552252	0.652673563	1.3955518	0.736399085	1.631791525	1.359972125	0.961321485	1.806570025	1.98619405	1.2418774	1.363286275	2.04218785	1.4657608	0.231372995	0.923340075	0.84045091	1.308149525	1.816786325	1.31542435	1.15069834	1.553485275	1.44768695	1.952615175	2.09451975	1.711936675	1.271569725	1.4313897	1.8851454	1.1473069	0.553593153	1.33859435	1.208127985	2.0579369	2.290580975	2.71702725	1.062959563	1.61625835	1.6246138	1.154969458	1.466256875	1.143008225	1.469396775	2.274855425	2.426307475	1.39772365	1.68617765	0.713925965	1.4797831	0.952280265	1.591836575	0.445071538	0.912860535	0.524895183	2.157183075	1.99696545	0.741882018	2.2701661	1.0101558	1.442505575	2.018251875	1.408052175	1.273933775	0.66475842	0.835057943	1.2778804	1.019678978	1.421863925	0.650049543	1.205597565	1.2972868	0.22594349	1.14897735	3.7283604	1.6362419	0.68067396	1.8842249	2.438416875	2.11458155	2.0113448	1.9430428	2.283987625	2.16678965	1.526941375	2.4097906	2.374299725	1.92387895	0.32232361	1.825981925	1.2509962	1.442168975	1.650951975	1.2164526	1.488069675	2.874201075	1.3588335	1.011098148	0.185636576	0.514425723	1.145977948	2.598278625	0.764060523	1.6466212	1.5926661	0.806783135	1.236171575	1.322608125	1.7537066
SEQ182	1.07618086	1.6976845	1.78479735	1.02541891	-0.00018414	1.510958225	-0.101364188	0.894643823	1.552364425	1.4313974	1.011718965	1.855329475	0.97780919	1.056939275	0.982468758	2.14690355	1.05779436	1.228798613	1.00495855	1.31549995	1.3607671	1.689894775	0.77577413	1.597883	0.794258213	0.048115055	0.945987543	1.937574025	1.41175425	0.598467468	-0.025293009	0.052745665	0.336379739	1.6929759	-0.140195742	0.719295733	2.238980825	1.53524945	0.33999187	1.74652665	0.427242593	0.251618798	0.096571556	0.406780003	1.40774665	1.495811125	1.539936325	1.034136868	1.503928743	0.622139588	0.377110385	1.342181875	0.614649518	1.424328865	0.814077563	1.8007318	0.860809155	0.042423925	1.5478172	0.694440146	1.189811993	1.377472175	1.5170526	1.72094745	1.009712015	0.672458377	2.363852925	1.49513875	1.6791442	0.168651105	1.96875235	0.383493947	1.40680205	1.439138525	1.031507985	1.444816825	1.31326859	0.554183738	0.830730008	0.80477377	1.2434214	0.269872658	1.08100385	0.903039143	1.266291238	1.201899475	1.090083208	1.64009565	1.5014777	1.54309055	1.99143295	1.871274525	1.7460628	0.707375958	1.704120675	1.778724625	0.533921925	0.74087173	0.97186895	1.265008458	1.887830775	1.377498275	0.638212028	0.709468248	1.441608425	1.6608281	1.34648155	1.088931225	1.555349975	1.079380588	0.758296096	1.205111875	1.021163863	1.255298575	0.747654829	1.309664175	1.2817104	1.193462188	-0.350894239	1.46435495	0.787236188	1.3788041	0.827940215	1.155736225	1.867481175	0.870945573	1.063843875	1.84211495	0.951321038	2.1000131	0.339715736	0.334384403	0.899567835	0.937128623	1.126345475	1.526814308	0.859414225	0.081026085	0.09461238	0.547325365	1.2127473	1.59558165	0.276466807	1.642318175	1.472969113	0.78898062	1.5771176	1.610130575	0.454080288	2.11891825	1.982246325	2.272211	1.1941814	1.83112015	0.488192477	1.2905785	1.181294975	1.072364025	1.0233564	1.52230205	1.813238775	1.194062075	1.4079216	1.702595975	0.978524335	0.904377713	0.399485635	0.407532581	0.84357953	0.892163925	0.47873931	1.3856725	0.606216363	0.330896533	1.5808676
SEQ183	2.359559125	1.288970775	2.067602475	1.196056425	0.24812988	2.4133577	1.756933775	2.031728525	1.540732875	1.018650175	-0.284157768	2.3703334	2.423898575	2.07248925	1.842900475	2.1342708	1.353159325	1.8153257	1.08037045	1.076794088	2.78098775	1.999883775	1.286282943	0.838285805	2.034993775	0.912219595	1.250020825	1.19306755	1.576139025	1.50455445	1.60729485	1.139073275	1.420128825	0.833345388	1.271136865	1.329087675	1.25628135	2.611767975	0.791385343	1.9583491	1.02237248	1.137115813	1.75367065	2.19284285	1.564773875	0.78467235	1.528051575	1.649820675	2.3729209	1.066237885	1.325273325	2.10965675	0.780430065	1.803205525	1.5141657	1.8164679	1.85311925	0.641490033	1.075762303	1.063669275	1.294300925	1.88355875	1.402300375	1.162353075	1.856184825	0.115656255	2.080692325	1.58408495	1.08230535	0.48475566	2.316648	0.713879525	2.6430418	2.38136325	2.13198695	1.500073875	2.25529975	1.424302275	1.542615325	1.03836515	0.938828725	0.300316893	2.1965101	1.390027225	1.610806275	1.745385575	1.595618025	0.871420395	2.17237665	1.784782425	1.9601181	2.435008625	2.121486925	2.0594322	2.0765506	1.8478045	1.121569175	1.2957461	1.498535475	1.6023026	2.116972525	1.5213562	2.046888725	2.2454104	2.2203861	2.1375888	1.31135895	2.6357799	0.323309988	2.521630025	0.846869243	1.79959705	1.7451829	2.609782175	1.715999643	1.823732975	0.089363676	2.208311625	1.5159345	1.09003666	0.759857665	2.3185753	1.811158875	1.35106515	2.429567325	1.315878575	1.336348825	2.52479425	1.34663835	1.95497635	1.02702683	0.888261358	1.29483615	0.248651595	1.2596098	0.916800825	1.870517175	1.250249075	1.20869725	1.9288593	2.033635925	1.837016575	1.040455913	1.715458375	2.2928807	2.1474105	1.80676935	2.40209745	1.979678	2.561810275	2.44564565	2.406168525	2.4195888	1.894422275	1.619399575	1.97986455	1.24836275	1.89703785	1.86950425	2.64104855	1.978922175	1.780691525	2.531401125	1.5463416	1.43455541	1.044296425	1.61672085	2.993103025	1.6615033	1.5080474	2.1892508	0.319564445	2.567842475	1.95719825	1.603454525
SEQ184	3.4236298	2.0139204	3.6944545	2.91599715	1.45485425	3.699016825	2.376924175	3.50739315	2.510004475	2.0870492	0.400590083	3.7151702	3.093914075	3.12417745	2.825843325	3.41875295	2.419487425	3.03191535	1.69853945	2.27458145	3.840253675	3.169367825	1.948643775	2.259747075	3.114432675	2.519138125	2.47814585	1.8601563	1.77866075	1.300714683	1.159690075	1.410456023	1.822217875	1.681880675	1.57044995	2.2349171	1.824212825	3.32974955	1.7254215	2.659485775	0.806588023	1.3087144	2.257704125	2.00568475	2.5446581	0.932647928	1.6334725	1.51999	3.16989845	1.4264205	1.430520275	3.29305745	1.80599315	2.91021585	2.028038875	2.529034875	1.9866969	0.519147916	1.750114625	1.3475022	1.5652619	2.026503525	1.8290333	2.292960575	2.558328375	1.259334225	2.933242925	1.97386415	1.690275575	1.11766735	2.64375795	0.83886595	2.284114425	3.035314175	3.2862603	1.807056525	3.4118708	1.92527885	1.800953275	1.12822865	1.725970375	0.423425785	2.54988575	1.639663975	2.57198515	2.70764225	1.7974897	1.5604612	2.801956375	2.51838965	3.101340275	3.1402776	2.753011775	2.58141585	3.098507	2.99422485	1.229782183	1.78673315	2.148353825	2.511087875	3.328272275	1.691322325	2.481785175	3.313199125	2.903965125	3.071073425	1.574852288	2.129007625	0.62603309	2.746685075	1.521401925	2.306755	2.0081779	3.414766125	2.117487475	2.83415485	0.605300998	2.6479123	1.6897604	1.8021542	1.573262325	3.1155225	2.238766325	2.29869375	2.7938512	2.312847925	2.078142825	2.857170325	1.956741475	2.537246375	1.444633075	1.425393075	1.649383425	0.84612615	1.78376945	2.020871233	2.9833805	1.877590975	1.30981455	2.5475797	1.795492525	2.794903975	1.011360038	2.51447575	2.172013775	1.779172125	2.7908547	2.5944847	1.934793125	3.06751655	2.849718475	2.9143326	2.2154417	2.28790085	1.0487844	2.160288825	1.48712155	1.4124161	1.526802725	2.959444425	2.7459353	1.94932645	2.906215025	2.462601725	2.456011425	1.403943375	1.527184075	3.050819275	2.08857545	1.8262553	1.677747475	1.5956852	2.4431276	1.890634525	2.174062425
SEQ185	1.84168005	1.06945256	1.62004755	0.831942018	0.22778764	2.18409855	1.661890375	1.9060996	1.40443645	1.101879438	-0.620120575	1.940373875	2.082664575	2.03480495	1.642512575	1.91126855	1.269279025	1.845048525	0.7921241	0.885091118	2.7389449	1.77445525	0.7100173	0.332270755	1.657162475	0.582368218	1.007543965	1.2166764	1.395803375	1.34083645	1.32374435	1.275257725	1.255974725	0.732576325	1.640445788	1.2809715	0.952217425	2.242302725	1.12048385	1.8548757	0.744138363	1.05265935	1.697705625	2.252236425	1.4393534	0.57631316	1.14655206	1.484353325	1.92881165	1.029727263	0.80219317	2.152404925	0.635729083	1.548612075	1.2208244	1.597513575	1.55107715	0.628765195	0.684914488	1.08698485	1.149537675	2.06932395	1.103017	1.053758775	1.792827125	0.313896255	1.8929894	1.297846275	1.078156775	0.59654318	2.176154725	0.681783363	2.325688475	2.276427775	1.554436225	1.467275875	2.180479675	1.172193283	1.458382025	0.645080598	0.623271048	0.192767257	1.6307041	1.52669365	1.574214725	1.639492125	1.633333725	0.324264583	1.94506545	1.562605775	1.903624925	2.28437175	1.827431475	1.893473875	1.805550675	1.82481585	1.034334575	1.0917759	1.261448675	1.430756675	2.115513175	1.15781211	1.90610135	2.3503929	1.998715	1.94474795	1.08022785	2.4628593	0.187388483	2.292797075	0.108199176	1.43604995	1.8618557	2.060136775	1.623683993	1.57534705	-0.1350947	1.911323025	1.3802628	0.650114968	0.54067245	1.799475575	1.6594328	1.364544325	2.1374829	1.24236865	1.222977175	1.91691605	1.123758213	1.497179175	1.2640557	0.88531812	1.240567525	0.132834459	1.12749365	0.592828345	1.7966611	0.814689185	1.03669465	1.930991675	1.722259875	1.535167175	1.24082875	1.157451325	1.94595945	1.984785425	1.8948359	2.2823292	1.555954425	2.3754672	2.201957175	2.20672885	2.14809055	1.624382475	0.747793593	1.6324168	0.873911635	1.803111925	1.72199365	2.21845625	1.535308225	1.905264025	2.099950125	1.878333625	0.755472216	0.6060975	1.689126325	3.450251725	1.694876725	0.965996915	2.317913725	1.404405995	2.081406475	1.963965075	0.61475449
SEQ186	0.342492193	0.22468949	-0.034733946	-0.486703655	0.07729122	0.775880873	0.682531475	-0.02600971	-0.053721408	0.727713583	0.09054728	0.806110503	0.203253886	0.289708495	0.351720545	0.57007222	0.609351743	0.71097577	0.262989763	0.468256	0.851476015	0.09210786	0.262995075	-0.59046932	-0.111771815	-0.464007148	0.152965176	0.48565984	-1.014976978	0.293451059	-0.436002553	0.24729938	0.169740929	1.02726199	-0.257695139	0.412173043	0.306678101	0.43173877	-0.458308888	0.994223968	0.236133477	-0.092066125	-0.119254764	-0.153658515	0.117017998	0.287635655	-0.150853879	0.557369435	-0.24617391	0.968064825	-0.331880225	0.460753105	-0.295565918	0.340168298	-0.053568491	0.054769264	-0.069131501	-0.876177933	0.167883405	0.245460595	-0.326023108	0.208256675	0.141764284	0.926624925	-0.150081718	0.360600525	1.018467513	0.016257806	0.091419544	0.238295488	0.420710953	0.171402739	-0.209268518	0.412796243	0.06944417	0.101947693	0.206038973	-0.873192475	0.171323708	-0.055803949	-0.310977215	0.208250884	0.204407295	-0.61391826	0.456586918	0.8389327	0.042109683	0.341967713	-0.085346673	-0.618230263	-0.604870448	-0.092531968	-0.115657605	0.819588063	-0.030342212	0.654656858	-0.91371085	-0.050794648	0.323619175	0.470555105	0.673815838	-0.032433509	-0.180325421	-0.58696376	-0.014406072	0.536871195	-0.941812625	-0.047529693	0.675376273	-0.52130639	-1.110126125	0.150654535	0.60604715	1.084897138	-0.64078661	-0.148209841	0.637707125	0.122075566	-0.143706519	0.476393195	-0.345207753	0.39123593	0.58316475	0.618533103	0.509960105	0.73471725	0.596571233	0.074106495	0.319765063	0.882554418	-0.572238658	-0.182265403	-0.672005515	0.350177455	0.475928798	0.365399145	0.439137825	-0.361767185	-0.318778695	0.14026858	-0.330135231	0.28673536	-0.177737647	0.54027918	0.16746401	0.323141618	0.31497453	0.64001264	-0.077769347	0.58957424	1.400377525	0.863811025	-0.499835545	0.196949709	-0.447191018	0.574516218	-0.565779623	-0.524776475	-0.709045984	1.056235713	-0.539916823	0.128113723	0.329171098	0.516996013	0.452123495	0.009409289	0.791477783	-0.446893253	-0.088678697	0.101751833	-0.556953888	0.14048229	0.165912101	0.598657975	0.787462858
